"url","id","title","disc_cat_1","disc_cat_2","disc_cat_3","disc_cat_4","disc_cat_5"
"http://arcticdata.io/catalog/view/doi:10.18739/A2TX3562S","doi:10.18739/A2TX3562S","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Mentasta Fen' (U40A), Alaska Interior, United States (Alaska) from 2009-2010","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2V698C0N","doi:10.18739/A2V698C0N","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Ayach-Yakha, Vorkuta' (R2), Russian European north, Russia from 1996-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2V11VK51","doi:10.18739/A2V11VK51","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Urengoy Gas Field GP15' (R50b), West Siberia, Russia from 2008-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2SQ8QH6W","doi:10.18739/A2SQ8QH6W","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Bonanza Creek LTER' (U18), Alaska Interior, United States (Alaska) from 1990-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2VD6P488","doi:10.18739/A2VD6P488","Major ion and isotope data for meltwaters, rocks, and sediments, Russell Glacier, West Greenland, 2014-2015","Hydrology","geology/geophysics",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2VT1GP9P","doi:10.18739/A2VT1GP9P","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Marre Sale, Yamal Peninsula' (R3), West Siberia, Russia from 1995-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2VQ2S96C","doi:10.18739/A2VQ2S96C","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Mt. Rodinka (Station)' (R38 C), North East Siberia, Russia from 2003-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2W08WG5Q","doi:10.18739/A2W08WG5Q","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Svjatoy Nos cape (East Siberian sea)' (R28), Central Siberia, Russia in 2001","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2W37KV81","doi:10.18739/A2W37KV81","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Betty Pingo 1 km grid' (U7 A), Alaska North Slope, United States (Alaska) from 1993-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2WH2DF0Z","doi:10.18739/A2WH2DF0Z","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Allaiha (Indigirka basin)' (R31), North East Siberia, Russia from 2004-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2WH2DF1F","doi:10.18739/A2WH2DF1F","Elevation profile-derived crevasse depths for select Greenland marine-terminating glaciers, 2011-2018","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2WS8HK9C","doi:10.18739/A2WS8HK9C","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Inigok' (U21), Alaska North Slope, United States (Alaska) from 1998-2016","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2X34MR7S","doi:10.18739/A2X34MR7S","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Vaskiny Dachi, Yamal Peninsula' (R5 D), West Siberia, Russia from 2014-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2SJ19R18","doi:10.18739/A2SJ19R18","miniFlux data from Stratified Ocean Dynamics of the Arctic (SODA) campaign, Beaufort Sea and northern Alaska, 2018","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TM7214P","doi:10.18739/A2TM7214P","Bering Strait CTD (conductivity, temperature, and depth) data, 2018","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TQ5RD64","doi:10.18739/A2TQ5RD64","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Talnik' (R23), Russian European north, Russia from 1998-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2SX6492J","doi:10.18739/A2SX6492J","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Akhmelo channel; Kolyma' (R17), North East Siberia, Russia from 1996-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2T727G1F","doi:10.18739/A2T727G1F","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Neleger (Yakutsk region)' (R43), Central Siberia, Russia from 2008-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TB0XV4C","doi:10.18739/A2TB0XV4C","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Imnavait Creek MAT' (U11 C), Alaska North Slope, United States (Alaska) from 1995-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2X05XC5Z","doi:10.18739/A2X05XC5Z","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'West Dock 1 km grid' (U5), Alaska North Slope, United States (Alaska) from 1993-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2X921J4X","doi:10.18739/A2X921J4X","Contribution of the Greenland Ice Sheet to sea-level over the next millennium using Large Ensemble Simulations, raw scalar time series part 2, 2008-3007","model output","climate",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2KH0DZ7H","doi:10.18739/A2KH0DZ7H","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Farmers Loop' (U41), Alaska Interior, United States (Alaska) from 2005-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2KP7TR37","doi:10.18739/A2KP7TR37","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Arctic Village' (U55), Alaska Interior, United States (Alaska) from 2010-2016","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2M61BP85","doi:10.18739/A2M61BP85","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Kuropatochya River; Kolyma' (R12 A), North East Siberia, Russia from 1996-1997","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NP1WJ3Q","doi:10.18739/A2NP1WJ3Q","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Fort Yukon' (U48), Alaska Interior, United States (Alaska) from 2009-2014","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2MC8RG4W","doi:10.18739/A2MC8RG4W","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Toolik MAT' (U12 B), Alaska North Slope, United States (Alaska) from 1995-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2MG7FV76","doi:10.18739/A2MG7FV76","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Barrow, CRREL Plots' (U2), Alaska North Slope, United States (Alaska) from 1991-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2KD1QK46","doi:10.18739/A2KD1QK46","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Ploskii Tolbachik (Kamchatka)' (R30 A), Kamchatka, Russia from 2003-2012","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NS0KX61","doi:10.18739/A2NS0KX61","Contribution of the Greenland Ice Sheet to sea-level over the next millennium using Large Ensemble Simulations, final state in year 3007 part 2, 2008-3007","model output","climate",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2MP4VN3G","doi:10.18739/A2MP4VN3G","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Old Man' (U16), Alaska Interior, United States (Alaska) from 1996-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2N29P65J","doi:10.18739/A2N29P65J","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Ivotuk  1 km grid' (U26), Alaska North Slope, United States (Alaska) from 2000-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2N58CK8V","doi:10.18739/A2N58CK8V","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Marshall' (U45), Alaska Interior, United States (Alaska) from 2009-2013","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NG4GR7F","doi:10.18739/A2NG4GR7F","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Mt. Rodinka (Burn)' (R38 B), North East Siberia, Russia from 2003-2016","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NC5SC44","doi:10.18739/A2NC5SC44","Thaw depth measurements from the Circumpolar Active Layer Monitoring (CALM) project for site 'Kashin Island' (R24 A), Russian European north, Russia from 2010-2018","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2NS0KX7H","doi:10.18739/A2NS0KX7H","Arctic soil microbes are not consuming ancient soil carbon: Implications for depositional environments, Canada, 2011","Soil Science","Soil Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2W37KV9H","doi:10.18739/A2W37KV9H","Canada's Three Oceans (C3O) Conductivity, Temperature, Depth (CTD) data collected from the Sir Wilfrid Laurier, Southern Chukchi Sea, 2015","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2HQ3RZ4S","doi:10.18739/A2HQ3RZ4S","Depth-Integrated ocean chlorophyll measurements, Bering and Chukchi Seas, 2014","Oceanography","biology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A26D5PB19","doi:10.18739/A26D5PB19","Canadas Three Oceans (C3O) Conductivity-Temperature-Depth (CTD) data taken from the Canadian Coast Guard Ship (CCGS) Sir Wilfrid Laurier, Southern Chukchi Sea,  2011","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A27H1DM6T","doi:10.18739/A27H1DM6T","Arctic Ecosystem Integrated Survey (EIS) zooplankton abundance, life stage, and taxonomy,  Bering and Chukchi Seas, 2012-2013","biology","ecology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A25D8NF2J","doi:10.18739/A25D8NF2J","Conductivity-Temperature-Depth (CTD) data collected by United States Coast Guard Cutter (USCGC) Healy (HLY1101), Barrow Canyon, Chukchi Sea, 2011","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2JH3D285","doi:10.18739/A2JH3D285","Marine mammal watch, sea ice cover, sea state, weather, and visibility measurements from United States Coast Guard Cutter (USCGC) Healy (HLY1301), Bering and Chukchi Seas, 2013","biology","Cryology","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2P03H","doi:10.18739/A2P03H","Soil core data from warming and wetting experiment","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2S52S","doi:10.18739/A2S52S","Hydroxyl (OH) airglow image data, Alaska, April 6, 2012","Atmospheric Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2594B","doi:10.18739/A2594B","Passive acoustic data from Davis Strait - C1 16 of 17 (130707-2100-C1-14985.wav to 130818-1100-C1-15983.wav)","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2535N","doi:10.18739/A2535N","CSASN Whole Stream Metabolism","Hydrology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2T43J26J","doi:10.18739/A2T43J26J","Autonomous Ice Mass Balance Buoy Observations, Buoy 2005A, Central Arctic, 2005","Cryology","Oceanography","Atmospheric Science",NA,NA
"http://arcticdata.io/catalog/view/doi:10.5065/D6J964HN","doi:10.5065/D6J964HN","Arctic snow black carbon concentrations, and absorption by other light-absorbing aerosol","Cryology","Atmospheric Science",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2BN7G","doi:10.18739/A2BN7G","Photogrammetric scans of aerial photographs of North American glaciers, 1971. Roll 3 jpegs","aerial imagery/basemaps","Glaciology",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A29G5GD6R","doi:10.18739/A29G5GD6R","Barrow Area Remote Sensing- BE Soil Data 2009","Soil Science",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2S60C","doi:10.18739/A2S60C","Daily time lapse photography of Linnévatnet - north end","Glaciology",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2KS6J47F","doi:10.18739/A2KS6J47F","Arctic Observing Network (AON) Conductivity-Temperature-Depth (CTD) data collected by United States Coast Guard Cutter (USCGC) Healy (HLY1103), Barrow Canyon, Chukchi Sea, 2011","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2WM13T4R","doi:10.18739/A2WM13T4R","United States Coast Guard Cutter Healy (HLY1303) Shipboard Acoustic Dopper Current Profiler (SADCP) data, Barrow Canyon, Chukchi Sea, 2013","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2542J83H","doi:10.18739/A2542J83H","United States Coast Guard Cutter Healy (HLY1203) Shipboard Acoustic Dopper Current Profiler (SADCP) data, Beaufort Sea - 152 West, 2012","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2MG7FV8P","doi:10.18739/A2MG7FV8P","Japan Agency for Marine-Earth Science and Technology (JAMSTEC) Conductivity-Temperature-Depth (CTD) data Data Southern Chukchi Sea, 2013","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2XW47W31","doi:10.18739/A2XW47W31","Chukchi Sea Environmental Studies Program (CSESP) Conductivity-Temperature-Depth (CTD) data collected by the Westward Wind, Northeast Chukchi Sea, 2010","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A20P0WQ9K","doi:10.18739/A20P0WQ9K","Impacts of Climate on the Eco-Systems and Chemistry of the Arctic Pacific Environment (ICESCAPE) Conductivity-Temperature-Depth (CTD) data collected by United States Coast Guard Cutter (USCGC) Healy (HLY1101), Barrow Canyon, Chukchi Sea, 2011","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2CN6Z01G","doi:10.18739/A2CN6Z01G","United States Coast Guard Cutter Healy (HLY1402) Shipboard Acoustic Dopper Current Profiler (SADCP) data, Beaufort Sea - 152 West, 2014","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TB0XV5V","doi:10.18739/A2TB0XV5V","Bering Arctic Subarctic Integrated Surveys (BASIS) Fish Catch per Unit Effort (CPUE) data, eastern Bering Sea, 2003-2014","fisheries","Oceanography",NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A28911Q8T","doi:10.18739/A28911Q8T","Canada's Three Oceans (C3O) Conductivity, Temperature, Depth (CTD) data collected from the Sir Wilfrid Laurier, Southern Chukchi Sea, 2012","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2HT2GB7H","doi:10.18739/A2HT2GB7H","Canada's Three Oceans (C3O) Conductivity-Temperature-Depth (CTD) data collected by the Canadian Coast Guard Ship (CCGS) Sir Wilfrid Laurier, Southern Chukchi Sea, 2012","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2R20RW6B","doi:10.18739/A2R20RW6B","Nutrient, oxygen 18/16 ratio, and chlorophyll data measured from water samples collected aboard the United States Coast Guard Cutter (USCGC) Healy (HLY1201), Bering and Chukchi Seas, 2012","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2TX35638","doi:10.18739/A2TX35638","Japan Agency for Marine-Earth Science and Technology (JAMSTEC) Shipboard Acoustic Dopper Current Profiler (SADCP) data Data 2012 for Southern Chukchi Sea, 2012","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2F18SF3C","doi:10.18739/A2F18SF3C","Bowhead Whale Feeding Ecology Study (BOWFEST) Conductivity-Temperature-Depth (CTD) data from the Annika Marie, Barrow Canyon, Chukchi Sea, 2010","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2ZW18S38","doi:10.18739/A2ZW18S38","Canada's Three Oceans (C3O) Conductivity, Temperature, Depth (CTD) data collected from the Sir Wilfrid Laurier, Barrow Canyon, Chukchi Sea, 2015","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2KH0DZ80","doi:10.18739/A2KH0DZ80","Japan Agency for Marine-Earth Science and Technology (JAMSTEC) Shipboard Acoustic Dopper Current Profiler (SADCP) data Data Barrow Canyon, Chukchi Sea, 2013","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A26H4CQ53","doi:10.18739/A26H4CQ53","Arctic Observing Network (AON) Conductivity-Temperature-Depth (CTD) data from the United States Coast Guard Cutter Healy (HLY1103), Beaufort Sea - 152 West, 2011","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2ZK55M4P","doi:10.18739/A2ZK55M4P","Russian-American Long-term Census of the Arctic (RUSALCA) Conductivity-Temperature-Depth (CTD) data collected by the Research Vessel (R/V) Kromov, Southern Chukchi Sea,  2010","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A2N29P661","doi:10.18739/A2N29P661","United States Coast Guard Cutter Healy (HLY1402) Shipboard Acoustic Dopper Current Profiler (SADCP) data, Barrow Canyon, Chukchi Sea, 2014","Oceanography",NA,NA,NA,NA
"http://arcticdata.io/catalog/view/doi:10.18739/A28W3826V","doi:10.18739/A28W3826V","United States Coast Guard Cutter Healy (HLY1203) Shipboard Acoustic Dopper Current Profiler (SADCP) data, Barrow Canyon, Chukchi Sea, 2012","Oceanography",NA,NA,NA,NA
