"","id","dateUploaded","datasource","title"
"4161","doi:10.18739/A29W8Z","2016-11-16T21:03:34.200Z","urn:node:ARCTIC","NABOS II - Mooring M3e SBE 56 Temperature Data 2013 - 2015"
"4162","doi:10.5065/D63T9F6M","2016-04-02T10:25:20.396Z","urn:node:ARCTIC","O-Buoy4 Deployment"
"4163","doi:10.5065/D67M05XG","2016-04-02T10:25:06.899Z","urn:node:ARCTIC","O-Buoy3 Deployment"
"4164","doi:10.5065/D6CC0XP8","2016-04-02T10:26:16.678Z","urn:node:ARCTIC","O-Buoy2 Deployment"
"4165","doi:10.18739/A2ND4Q","2016-11-03T19:58:10.415Z","urn:node:ARCTIC","Snow Depths"
"4166","doi:10.18739/A2G36T","2016-10-14T00:25:49.326Z","urn:node:ARCTIC","Nansen and Amundsen Basins Observational System"
"4167","doi:10.18739/A2BD4X","2016-10-14T00:34:28.586Z","urn:node:ARCTIC","Nansen and Amundsen Basins Observational System"
"4168","doi:10.18739/A23D20","2016-06-09T05:14:58.507Z","urn:node:ARCTIC","Nansen and Amundsen Basins Observational System"
"4169","doi:10.18739/A27W56","2016-04-02T08:37:22.964Z","urn:node:ARCTIC","Nansen and Amundsen Basins Observational System"
"4170","doi:10.18739/A28W5H","2016-04-02T09:53:38.471Z","urn:node:ARCTIC","SE Greenland snow accumulation rates from GPR and 3 firn cores"
"4171","doi:10.18739/A2563X","2016-04-02T09:53:51.947Z","urn:node:ARCTIC","Snow accumulation rates in SE Greenland from firn cores"
"4172","doi:10.18739/A22K92","2016-04-02T10:18:10.837Z","urn:node:ARCTIC","Arctic Great Rivers Observatory I and II Data"
"4173","doi:10.18739/A27Q3Q","2017-04-25T22:42:45.721Z","urn:node:ARCTIC","Nuussuaq Ice Cap 2014 Snow Pit"
"4174","doi:10.18739/A2CD60","2017-04-25T22:39:22.367Z","urn:node:ARCTIC","Nuussuaq Ice Cap 2014 Firn Core"
"4175","doi:10.18739/A2H67J","2017-04-25T22:35:40.823Z","urn:node:ARCTIC","Ice Sheet West 2014 Snow Pit"
"4176","doi:10.18739/A2168K","2017-04-25T22:17:56.872Z","urn:node:ARCTIC","Ice Sheet Central 2015 Snow Pit"
"4177","doi:10.18739/A28Q31","2017-04-25T22:04:01.289Z","urn:node:ARCTIC","Disko Ice Cap 2015 Snow Pit"
"4178","doi:10.18739/A2NX0C","2017-04-25T21:36:04.733Z","urn:node:ARCTIC","Disko Island Ice Cap 2014 Firn Core"
"4179","doi:10.18739/A2B09P","2017-01-27T19:41:18.118Z","urn:node:ARCTIC","Akademii Nauk ice core vanillic acid and para-hydroxybenzoic acid"
"4180","doi:10.18739/A2R369","2016-11-05T07:04:56.222Z","urn:node:ARCTIC","Microbial and chemical data on sea-ice brines"
"4181","doi:10.18739/A2995Z","2017-01-05T20:25:32.380Z","urn:node:ARCTIC","Agashashok Ring Widths"
"4182","doi:10.18739/A2HW96","2017-01-05T20:42:31.653Z","urn:node:ARCTIC","Agashashok Sap Flux"
"4183","doi:10.18739/A2WN49","2017-07-10T17:33:19.110Z","urn:node:ARCTIC","North Slope Borough shoreline change risk WebGIS usability workshop."
"4184","doi:10.18739/A2PT0N","2017-02-28T02:13:29.881Z","urn:node:ARCTIC","North Slope Borough shoreline change risk WebGIS usability workshop."
"4185","doi:10.18739/A26Z3T","2017-07-31T18:06:05.201Z","urn:node:ARCTIC","12 Hourly Interpolated Sea Level Pressure and Surface Temperature Fields from Buoys"
"4186","doi:10.18739/A25013","2016-04-02T05:36:17.197Z","urn:node:ARCTIC","12 Hourly Interpolated Sea Level Pressure and Surface Temperature Fields from Buoys"
"4187","doi:10.18739/A2DG60","2016-04-02T05:36:05.430Z","urn:node:ARCTIC","12 Hourly Interpolated Surface Air Pressure Fields from Buoys"
"4188","doi:10.18739/A28P42","2016-04-02T07:53:12.238Z","urn:node:ARCTIC","IABP AB Dataset: 12-Hourly Gridded Surface Air Pressure and Surface Temperature"
"4189","doi:10.18739/A2WQ27","2017-06-19T18:54:44.810Z","urn:node:ARCTIC","Plot-level normalized difference vegetation index (NDVI)"
"4190","doi:10.18739/A2HD5V","2017-06-19T20:07:30.522Z","urn:node:ARCTIC","Plot-level normalized difference vegetation index (NDVI)"
"4191","doi:10.18739/A2V07K","2016-05-13T23:16:43.329Z","urn:node:ARCTIC","Plot-level NDVI"
"4192","doi:10.18739/A2567F","2017-06-19T18:46:07.776Z","urn:node:ARCTIC","Discrete soil temperature and volumetric soil water content near Kangerlussuaq, Greenland. 2012-2014"
"4193","doi:10.18739/A2RX09","2017-06-19T20:01:26.979Z","urn:node:ARCTIC","Discrete soil temperature and volumetric soil water content near Kangerlussuaq, Greenland. 2012-2014"
"4194","doi:10.18739/A29S7J","2016-06-23T20:33:40.399Z","urn:node:ARCTIC","Discrete soil temperature and volumetric soil water content near Kangerlussuaq, Greenland. 2012-2014"
"4195","doi:10.18739/A2D78B","2017-06-26T16:31:25.408Z","urn:node:ARCTIC","Tutakoke, Alaska field site climate data 2016"
"4196","doi:10.18739/A2RG97","2016-04-02T04:39:28.971Z","urn:node:ARCTIC","April 23, 2012"
"4197","doi:10.18739/A2G33P","2016-04-02T04:41:33.384Z","urn:node:ARCTIC","April 21, 2012"
"4198","doi:10.18739/A24S6M","2016-04-02T04:38:46.190Z","urn:node:ARCTIC","April 22, 2012"
"4199","doi:10.18739/A2F909","2016-04-02T04:36:32.513Z","urn:node:ARCTIC","April 19, 2012"
"4200","doi:10.18739/A2KS58","2016-04-02T04:41:20.912Z","urn:node:ARCTIC","April 20, 2012"
"4201","doi:10.18739/A2J038","2016-04-02T04:38:06.707Z","urn:node:ARCTIC","April 18, 2012"
"4202","doi:10.18739/A25S5J","2016-04-02T04:36:58.694Z","urn:node:ARCTIC","April 17, 2012"
"4203","doi:10.18739/A28G8H","2016-04-02T04:38:32.862Z","urn:node:ARCTIC","April 16, 2012"
"4204","doi:10.18739/A2QW8P","2016-04-02T10:30:00.633Z","urn:node:ARCTIC","Pollen-based biomes in the circum-Arctic regions"
"4205","doi:10.18739/A2M35P","2016-04-02T10:30:15.124Z","urn:node:ARCTIC","BIOME4 vegetation simulations for Beringia for the Late Quaternary and future projection"
"4206","doi:10.18739/A26W7N","2016-04-02T10:30:55.315Z","urn:node:ARCTIC","Global frozen ground distribution for LGM, mid-Holocene and pre-Industrial periods"
"4207","doi:10.18739/A2CD2G","2016-04-02T06:16:09.699Z","urn:node:ARCTIC","Media coverage"
"4208","doi:10.18739/A2CG9T","2016-04-02T08:41:34.297Z","urn:node:ARCTIC","Diversity and abundance of microbial assemblages in glacial meltwaters at the western margin of the Greenland Ice Sheet"
"4209","doi:10.18739/A27S6J","2016-04-02T08:41:45.370Z","urn:node:ARCTIC","Diversity and potential sources of microbiota associated with snow on western portions of the Greenland Ice Sheet"
"4210","doi:10.18739/A2GD2D","2016-04-02T10:30:29.231Z","urn:node:ARCTIC","Northeast Asian frozen ground distribution for LGM, mid-Holocene and pre-Industrial periods"
"4211","doi:10.18739/A2BP86","2016-04-02T10:30:42.852Z","urn:node:ARCTIC","South American frozen ground distribution for LGM, mid-Holocene and pre-Industrial periods"
"4212","doi:10.18739/A2602S","2016-04-02T08:18:23.906Z","urn:node:ARCTIC","Traverse physical, chemical, and weather observations"
"4213","doi:10.18739/A2288K","2016-04-02T08:18:35.267Z","urn:node:ARCTIC","Ice core chemistry data from each end of the traverse"
"4214","doi:10.18739/A2W82R","2017-09-15T20:48:34Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 4 thumbnails"
"4215","doi:10.18739/A2CN6D","2017-08-18T00:29:17.783Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 4 thumbnails"
"4216","doi:10.18739/A2V846","2017-09-15T22:50:50.264Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 4 jpegs"
"4217","doi:10.18739/A20B91","2017-08-18T00:43:58.377Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 4 jpegs"
"4218","doi:10.18739/A2126F","2017-09-15T20:48:24.452Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 4 tiffs"
"4219","doi:10.18739/A2QZ4V","2017-08-18T01:51:29.416Z","urn:node:ARCTIC","Photogrammetric scans of aerial photographs of North American glaciers, 1981. Roll 4 tiffs"
"4220","doi:10.18739/A2B54H","2017-11-13T22:12:45.521Z","urn:node:ARCTIC","Forage quality and community composition of a slightly brackish wet sedge meadow, Yukon-Kuskokwim, Delta, Alaska, 2015-2016"
"4221","doi:10.18739/A26G4C","2017-11-13T22:15:56.793Z","urn:node:ARCTIC","Effect of grazing, trampling, and fecal deposition on vegetation and soil nutrients"
"4222","doi:10.18739/A2S85Z","2017-11-17T22:27:09.105Z","urn:node:ARCTIC","Effect of grazing, trampling, and fecal deposition on vegetation and soil nutrients"
"4223","doi:10.18739/A2HS0R","2017-11-20T18:29:58.900Z","urn:node:ARCTIC","Nearshore oceanographic observations at Drew Point, Alaska, Summers 2009 and 2010"
"4224","doi:10.18739/A2VM04","2016-07-08T23:05:12.618Z","urn:node:ARCTIC","March 2016 Report Methane monitoring in Arctic Lakes in Northwest Territories, Canada"
"4225","doi:10.18739/A2QS78","2016-07-08T23:10:53.765Z","urn:node:ARCTIC","August 2015 Report Methane monitoring in Arctic Lakes in Northwest Territories, Canada"
"4226","doi:10.18739/A22Z73","2018-01-18T01:50:49.160Z","urn:node:ARCTIC","Contrasting Under-Ice and Open-Water Phytoplankton Blooms, Chukchi Sea, Arctic, 2014"
"4227","doi:10.18739/A2HG3S","2017-12-13T22:55:56.106Z","urn:node:ARCTIC","Contrasting Under-Ice and Open-Water Phytoplankton Blooms, Chukchi Sea, Arctic, 2014"
"4228","doi:10.18739/A2CN9J","2017-12-13T22:59:46.592Z","urn:node:ARCTIC","Late spring nitrate distributions beneath the ice-covered northeastern Chukchi Shelf, Chukchi Sea, Arctic, 2014"
"4229","doi:10.18739/A22C2B","2017-12-01T22:18:16.723Z","urn:node:ARCTIC","Ice temperatures measured in a grid of boreholes, Western Greenland, 2014-2016"
"4230","doi:10.18739/A2XP1T","2017-12-01T22:24:38.314Z","urn:node:ARCTIC","Ice temperatures measured in a grid of boreholes, Western Greenland, 2014-2016"
"4231","doi:10.18739/A2NG2N","2017-11-18T00:05:12.401Z","urn:node:ARCTIC","Ice temperatures measured in a grid of boreholes, Western Greenland, 2014-2016."
"4232","doi:10.18739/A26561","2017-12-01T21:28:23.300Z","urn:node:ARCTIC","Ice temperatures measured in a grid of boreholes, Western Greenland, 2014-2016"
"4233","doi:10.18739/A20V96","2018-01-29T19:09:42.578Z","urn:node:ARCTIC","Underway fCO2 measurement in the western Arctic Ocean CHINARE2012, 2012"
"4234","doi:10.18739/A2R814","2017-08-23T18:11:00.260Z","urn:node:ARCTIC","Along-traverse geophysical profiles- GPS, GPR"
"4235","doi:10.18739/A2XG71","2016-04-02T08:18:47.440Z","urn:node:ARCTIC","Along-traverse geophysical profiles- GPS, GPR"
"4236","doi:10.18739/A2P84N","2017-11-28T18:53:18.461Z","urn:node:ARCTIC","Ground Penetrating Radar (GPR) and Global Positioning System (GPS) data from 2011 traverse from Thule to Summit, Greenland"
"4237","doi:10.18739/A2ZN9T","2017-11-30T22:00:49.350Z","urn:node:ARCTIC","Soil Temperature NIMS grid Imnavait, Alaska 2012"
"4238","doi:10.18739/A2K06Q","2016-08-31T00:24:03.761Z","urn:node:ARCTIC","Albedo Line Snow Depths"
"4239","doi:10.18739/A20K1D","2017-11-30T17:57:32.799Z","urn:node:ARCTIC","Albedo Line Snow Depths"
"4240","doi:10.5065/D6057CV2","2016-04-02T08:03:23.075Z","urn:node:ARCTIC","Albedo Line Snow Depths"
"4241","doi:10.18739/A2DP96","2016-06-16T19:04:06.558Z","urn:node:ARCTIC","Soil bacterial community and functional shifts in response to altered snow pack in moist acidic tundra of Northern Alaska"
"4242","doi:10.18739/A2FS9J","2016-05-18T22:45:30.326Z","urn:node:ARCTIC","Soil bacterial community and functional shifts in response to altered snow pack in moist acidic tundra of Northern Alaska"
"4243","doi:10.18739/A2384C","2017-12-14T00:01:21.537Z","urn:node:ARCTIC","Atmospheric hydrocarbons as tracers for climate change, air transport, and oxidation chemistry in the Arctic, GEOSummit, Greenland, 2008-2017"
"4244","doi:10.18739/A20M58","2017-06-12T17:45:10.006Z","urn:node:ARCTIC","Atmospheric hydrocarbons as tracers for climate change, air transport, and oxidation chemistry in the Arctic, GEOSummit, Greenland, 2008-2016"
"4245","doi:10.18739/A2V31B","2016-04-02T08:10:47.757Z","urn:node:ARCTIC","Atmospheric Hydrocarbons at GEOSummit, Greenland, as Tracers for Climate Change, Air Transport, and Oxidation Chemistry in the Arctic"
"4246","doi:10.18739/A2ZG2F","2017-12-14T00:15:05.326Z","urn:node:ARCTIC","Atmospheric hydrocarbons as tracers for climate change, air transport, and oxidation chemistry in the Arctic, GEOSummit, Greenland, 2008-2017"
"4247","doi:10.18739/A2WK2V","2017-12-22T21:09:04.172Z","urn:node:ARCTIC","Atmospheric hydrocarbons as tracers for climate change, air transport, and oxidation chemistry in the Arctic, GEOSummit, Greenland, 2008-2017"
"4248","doi:10.18739/A2NG31","2018-02-05T21:33:32.104Z","urn:node:ARCTIC","Tutakoke Field Site Trace Gas fluxes"
"4249","doi:10.18739/A2FH24","2016-06-23T20:27:22.157Z","urn:node:ARCTIC","Tutakoke Field Site Trace Gas fluxes"
"4250","doi:10.18739/A2FX0H","2017-05-22T23:39:05.239Z","urn:node:ARCTIC","Glaciomarine Oceanographic and Suspended Sediment Dynamics, Kongsbreen system, Svalbard"
"4251","doi:10.18739/A2F608","2016-04-02T08:05:08.607Z","urn:node:ARCTIC","Arctic Plant and Ecosystem Respiration"
"4252","doi:10.18739/A2W25T","2017-10-20T22:55:50.163Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake E5, North Slope, Alaska, 2012-2013."
"4253","doi:10.18739/A2RC2J","2017-10-20T23:00:57.860Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake E5, North Slope, Alaska, 2013-2014."
"4254","doi:10.18739/A2MK0M","2017-10-20T23:07:41.378Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake E5, North Slope, Alaska, 2014-2015."
"4255","doi:10.18739/A2GV85","2017-10-20T23:11:32.667Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake E5, North Slope, Alaska, 2015-2016."
"4256","doi:10.18739/A2D277","2017-10-20T20:17:46.871Z","urn:node:ARCTIC","Time series of water temperature, specific conductance and oxygen from Lake E1, North Slope, Alaska, 2012-2013."
"4257","doi:10.18739/A21R83","2017-10-19T23:21:10.595Z","urn:node:ARCTIC","Time series of water temperature, specific conductance and oxygen from Lake E1, North Slope, Alaska, 2012-2013."
"4258","doi:10.18739/A28859","2017-10-20T20:30:57.390Z","urn:node:ARCTIC","Time series of water temperature, specific conductance and oxygen from Lake E1, North Slope, Alaska, 2013-2014."
"4259","doi:10.18739/A24K1N","2017-10-20T20:40:52.266Z","urn:node:ARCTIC","Time series of water temperature, specific conductance and oxygen from Lake E1, North Slope, Alaska, 2014-2015."
"4260","doi:10.18739/A20V7F","2017-10-20T20:54:48.612Z","urn:node:ARCTIC","Time series of water temperature, specific conductance and oxygen from Lake E1, North Slope, Alaska, 2015-2016."
"4261","doi:10.18739/A2MS12","2018-02-12T22:33:51.837Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2013-2014"
"4262","doi:10.18739/A2NC30","2017-10-23T19:29:19.951Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2013-2014."
"4263","doi:10.18739/A2RK30","2018-02-12T22:32:45.418Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2014-2015"
"4264","doi:10.18739/A2CV87","2017-10-23T20:15:08.051Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2014-2015."
"4265","doi:10.18739/A28558","2017-10-23T20:29:16.892Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2015-2016."
"4266","doi:10.18739/A2WC5X","2018-02-12T22:31:43.877Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2015-2016"
"4267","doi:10.18739/A21286","2018-02-12T22:30:44.284Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2012-2013"
"4268","doi:10.18739/A2754K","2017-10-24T23:47:21.953Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2012-2013"
"4269","doi:10.18739/A21P0C","2017-10-23T19:03:15.809Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake N2, North Slope, Alaska, 2012-2013."
"4270","doi:10.18739/A20P02","2017-10-23T23:15:59.940Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake Toolik, North Slope, Alaska, 2014-2015."
"4271","doi:10.18739/A2R547","2017-10-23T23:55:14.360Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake Toolik, North Slope, Alaska, 2013-2014"
"4272","doi:10.18739/A26P8Z","2016-04-02T08:52:11.136Z","urn:node:ARCTIC","Imnaviat Creek Alaska - Ridge Station IC 1991 Consolidated Dataset"
"4273","doi:10.18739/A22W48","2016-04-02T08:52:24.857Z","urn:node:ARCTIC","Imnaviat Creek Alaska - Fen Station IC 1523 Consolidated Dataset"
"4274","doi:10.18739/A2VZ6V","2017-10-23T23:23:58.190Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake Toolik, North Slope, Alaska, 2015-2016."
"4275","doi:10.18739/A29G49","2018-02-12T20:09:29.775Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Toolik Lake, North Slope, Alaska, 2015-2016"
"4276","doi:10.18739/A2HZ9W","2018-02-12T21:49:34.840Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Toolik Lake, North Slope, Alaska, 2015-2016"
"4277","doi:10.18739/A23K0Z","2017-10-20T23:50:39.542Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake E6, North Slope, Alaska, 2014-2015."
"4278","doi:10.18739/A2P838","2017-10-26T19:03:07.305Z","urn:node:ARCTIC","Time series of water temperature, specific conductance, and oxygen from Lake E6, North Slope, Alaska, 2014-2015"
"4279","doi:10.18739/A2B37Z","2017-03-16T01:48:28.248Z","urn:node:ARCTIC","Ceilometer Cloud Base Height Measurements at Summit Station, Greenland"
"4280","doi:10.18739/A2696D","2017-03-17T17:38:52.691Z","urn:node:ARCTIC","Ceilometer Cloud Base Height Measurements at Summit Station, Greenland"
"4281","doi:10.18739/A2820B","2017-07-07T17:45:07.144Z","urn:node:ARCTIC","PolarHub: A service-oriented cyberinfrastructure portal to support sustained polar sciences"
"4282","doi:10.18739/A2CV3B","2017-07-07T17:34:59.302Z","urn:node:ARCTIC",NA
"4283","doi:10.18739/A29669","2016-10-21T15:13:13.076Z","urn:node:ARCTIC","Bering Strait Mooring Data 2014-2015"
"4284","doi:10.18739/A2K05B","2016-04-02T10:37:37.506Z","urn:node:ARCTIC","Bering Strait Mooring Data - Russian Channel - summer 2004 to summer 2006"
"4285","doi:10.18739/A2PS8B","2016-04-02T10:37:26.310Z","urn:node:ARCTIC","Bering Strait Mooring Data - summer 2005 to summer 2006"
"4286","doi:10.18739/A2532H","2016-04-02T08:29:00.338Z","urn:node:ARCTIC","Bering Strait Mooring Data 2010 to 2013"
"4287","doi:10.18739/A2BS3B","2016-04-02T07:44:31.425Z","urn:node:ARCTIC","Zooplankton Genetics 2013"
"4288","doi:10.18739/A2DS7G","2016-04-02T10:22:22.205Z","urn:node:ARCTIC","Bering Strait Mooring Data - summer 2006 to summer 2007"
"4289","doi:10.18739/A2JH1P","2016-04-02T10:22:08.511Z","urn:node:ARCTIC","Bering Strait Mooring Data - summer 2007 to summer 2009"
"4290","doi:10.18739/A2VR5D","2017-07-28T15:44:44.239Z","urn:node:ARCTIC","Conductivity-Temperature-Depth (CTD) Survey in Wolstenholme Fjord, Greenland, April 2017"
"4291","doi:10.18739/A2088Z","2016-04-02T05:36:28.482Z","urn:node:ARCTIC","Arctic Alaska town and village dataset"
"4292","doi:10.18739/A21888","2016-04-02T08:20:13.665Z","urn:node:ARCTIC","CTD and Optical Data from the Ice-Tethered Winch Deployment Trial Spring 2014"
"4293","doi:10.18739/A2904G","2016-04-02T04:10:23.115Z","urn:node:ARCTIC","27"
"4294","doi:10.18739/A2XP5B","2016-04-02T04:09:22.393Z","urn:node:ARCTIC","26"
"4295","doi:10.18739/A2560S","2016-04-02T04:10:35.876Z","urn:node:ARCTIC","22"
"4296","doi:10.18739/A2M061","2016-04-02T10:36:27.976Z","urn:node:ARCTIC","Continuous aerosol analysis of the deeper (>214 m) archived Eclipse ice core"
"4297","doi:10.18739/A2G92C","2016-04-02T10:36:39.536Z","urn:node:ARCTIC","Ice core aerosol measurements in the Humboldt Ice Core"
"4298","doi:10.18739/A2BH1T","2016-04-02T10:36:50.953Z","urn:node:ARCTIC","Ice core aerosol measurements in the Tunu-N ice core"
"4299","doi:10.18739/A2RK7H","2016-04-02T08:48:52.813Z","urn:node:ARCTIC","HLY1104 Winter Cruise Zooplankton Morphometrics"
"4300","doi:10.18739/A2089B","2016-04-02T08:21:47.231Z","urn:node:ARCTIC","Zooplankton_Data_Compilation_Arctic_Ocean_Part_2_Eastern_Hemisphere_White_Sea_Kara_Sea_Laptev_Sea_1951-2007"
